Druckereien,Waschanlagen für Druckereien,7,317028,Rotan Rohrleitungs-Tanksanierungs- Anlagenbau GmbH,"Riedstrasse 3, DE-67125 Dannstadt-Schauernheim",Riedstrasse,3,DE-67125,Dannstadt-Schauernheim,+49 6231 94120,anlagenbau@rotan-gmbh.de,http://www.rotan-gmbh.de,Weltweit,"Gründungsjahr: 1987, Mitarbeiteranzahl: 200 - 499",DIN EN ISO 9001,"Anlagenbau mit Edelstahl (producer), Anlagen für die Nahrungsmittelindustrie (producer), Apparate- und Behälterbau (producer), Drehgestellreinigungsanlagen (producer), Durchlaufreinigungsanlagen (producer), Durchlaufwaschanlagen (producer), Düsen für Reinigungsanlagen (producer, service), Edelstahlbau (producer, service), Edelstahlverarbeitung (producer), Hochdruckreinigung (producer), Hochdruck-Technik (producer), Hygiene-Anlagen (producer), Industrieanlagenbau (producer), Maschinenbau (producer), Maschinen und Anlagen für die Fassreinigung (producer), Maschinen und Anlagen für die Hochdruckwasserstrahlreinigung, stationäre (producer), Maschinen und Anlagen für die pharmazeutische Industrie (producer), Maschinen und Anlagen zum Waschen von Metallen (producer), Ölabscheider für Entfettungsbäder (producer), Planung für den Anlagenbau (service), Planung von Reinigungsanlagen (service), Reinigungsanlagen (producer), Reinigungsanlagen, alkalische (producer), Reinigungsanlagenbau (producer), Reinigungsanlagen für die chemische Industrie (producer), Reinigungsanlagen für die Lebensmittelindustrie (CIP-Anlagen) (producer), Reinigungsanlagen für die Nahrungsmittelindustrie (producer), Reinigungsanlagen für die pharmazeutische Industrie (CIP-Anlagen) (producer), Reinigungsanlagen für Druckmaschinenteile (producer), Reinigungsanlagen für Kleinteile (producer), Reinigungsanlagen für Maschinenteile (producer), Reinigungsanlagen für Rohre (producer), Reinigungsgeräte für Kleinteile (producer), Reinigungsmaschinen für Industrieteile (producer), Reinigungsmaschinen für Reparaturteile (producer), Reinigung von Behältern (producer), Reinigung von Containern (producer), Reinigung von Kleinladungsträgern (KLT) (producer), Rohrleitungsbau (producer), Rohrwaschanlagen (producer), Schaumreinigungsanlagen für die Nahrungsmittelindustrie (producer), Sondermaschinenbau (producer), Spritzdüsen (producer, service), Sterilisationsanlagen (producer), Sterilisationsanlagen für die pharmazeutische Industrie (producer), Tankreinigung (producer, service), Tankreinigungsdüsen (producer), Tankreinigungsgeräte (producer), Tanksanierung (producer), Teilereinigungsgeräte (producer), Teilereinigungsmaschinen (producer), Ultraschallreinigungsanlagen (producer), Wartung (service), Waschanlagen für Container (producer), Waschanlagen für die Fleischwarenindustrie (producer), Waschanlagen für die pharmazeutische Industrie (producer), Waschanlagen für Druckereien (producer), Waschanlagen für Kleinteile aus Metall (producer)"
Druckereien,UV-Offsetdruck,123,396141,Salzland Druck GmbH & Co KG,"Löbnitzer Weg 10, DE-39418 Staßfurt",Löbnitzer Weg,10,DE-39418,Staßfurt,+49 3925 9620,c.heinrich@salzland-druck.de,http://www.salzland-druck.com,Europaweit,Mitarbeiteranzahl: 50 - 99,ISO 12647-2,"3-D Druck (producer), Displays aus Folie (producer), Druckvorstufen (producer), Farbdrucke, digitale (producer), Foliendruck (producer), Folienverpackungen (producer), Lentikularfolien (producer), Offsetdruck (producer), UV-Druck (producer), UV-Lackierung von Druckerzeugnissen (service), UV-Offsetdruck (producer), Wechselbilder (producer)"
Druckereien,UV-Offsetdruck,123,1420525,Druck Total,"Am Hungerberg 9, DE-73061 Ebersbach",Am Hungerberg,9,DE-73061,Ebersbach,+49 7163 5323938,info@druck-total.com,http://www.druck-total.com,Europaweit,Mitarbeiteranzahl: 1 - 4,,"3-D Mouse-Pads (distrib), Baseballmützen (Caps) (distrib), Baseballmützen (Caps), bestickte (distrib), Baseballmützen (Caps) für Werbezwecke (distrib), Becher und Tassen mit Werbeaufdruck (producer, distrib, wholesaler), Handgelenkauflagen (distrib), Kaffeebecher, Kaffeetassen (distrib, wholesaler), Kaffeetassen, bedruckte (producer, distrib), Kugelschreiber für Werbezwecke (distrib), Mouse-Pads (distrib), Mouse-Pads, ergonomische (distrib), Mouse-Pads, flüssigkeitsgefüllte (distrib), Mouse-Pads für Fotos (distrib), Mouse-Pads, holographische (distrib), Mouse-Pads mit Wechselbildern (distrib), Mouse-Pads, superflache (distrib), Schreibtischauflagen (distrib), Sonderanfertigung von Werbeartikeln (producer, distrib), Textildruck (service), Uhren für Werbezwecke (distrib), UV-Offsetdruck (service), Werbeartikel (producer, distrib), Werbeartikel aus Kunststoff (distrib), Werbegeschenke (producer, distrib), Werbemittel (producer, distrib, wholesaler), Werbemittel für die Pharma-Industrie (distrib), Werbemittel-Sonderentwicklung (producer)"
Druckereien,UV-Offsetdruck,123,950296,Druckerei Ost & Weber,"Immelmannweg 1, DE-78532 Tuttlingen",Immelmannweg,1,DE-78532,Tuttlingen,+49 7461 2186,,,Regional,Mitarbeiteranzahl: 1 - 4,,"Bogenoffsetdruck (service), Offsetandruck (service), Offsetdruck (service), Offsetdruck auf Kunststoff (service), Offsetdruck in Fotoqualität (service), UV-Offsetdruck (service)"
Druckereien,UV-Offsetdruck,123,1215930,Druckerei Horst Jänsch e. K.,"Gartenstrasse 40, DE-49401 Damme",Gartenstrasse,40,DE-49401,Damme,+49 5491 2058,drucken@t-online.de,,Regional,Mitarbeiteranzahl: 1 - 4,,"Druckerzeugnisse (producer), Fotokopierservice (service), Offsetdruck (service), UV-Offsetdruck"
Druckereien,UV-Offsetdruck,123,1194658,Hommer Design Andreas Hommer GmbH,"Defreggerstrasse 4, DE-85540 Haar",Defreggerstrasse,4,DE-85540,Haar,+49 89 46200980,,http://www.hommerdesign.com,Europaweit,Mitarbeiteranzahl: 1 - 4,,"3-D Animation (service), 3-D Bilder (service), 3-D Druck (service), 3-D Fotos (service), 3-D Produktfotografie, digitale (service), 3-D Visualisierung (service), Akzidenzdruck (service), Bildverarbeitung, digitale (service), Bildverarbeitung, elektronische (EBV) (service), Bogenoffsetdruck (service), Buchdruck (Druckverfahren) (service), CD-Verpackungen (service), Computer-Schriften (service), Corporate Design (service), Corporate Identity (service), Design (service), Designverpackungen (service), Digitaldrucke (service), Digitales Drucken (service), Druck von Büchern (service), Druckvorstufen (service), Endlosdruck (service), Foliendruck (service), Full Service-Werbung (service), Grafik-Design (service), Grafik, technische (service), Großdruckereien (service), Großformatdruck (service), Großformatdruck, digitaler (service), Heißfoliendruck (service), Illustrationsgrafik (service), Imagebroschüren (service), Image-Werbung (service), Industriegrafik (service), Infografik (service), Internet-Präsentationen (service), Internet-Werbeagenturen (service), Mehrfarbendruck (service), Offsetdruck (service), Offsetdruck, digitaler (service), Prospekte (service), Reprografie (service), Rollenoffsetdruck (service), Type-Schriften (service), UV-Offsetdruck (service), Visitenkarten (service), Web-Design (service), Werbeagenturen (service), Werbeberatung (service), Werbebroschüren (service), Werbeflyer (service), Werbegestaltung (service), Werbeplakate (service)"
Druckereien,UV-Offsetdruck,123,500492,Gerscher Siebdruck GmbH,"Im oberen Tal 24, DE-74858 Aglasterhausen",Im oberen Tal,24,DE-74858,Aglasterhausen,+49 6262 92150,,http://www.gerscher.de,Europaweit,Mitarbeiteranzahl: 20 - 49,DIN EN ISO 9001:2000,"Aufkleber (producer), Druckveredlung (service), Folientastaturen für Frontplatten (producer), Fußbodenaufkleber (producer), Geräteaufkleber (producer), Offsetdruck (service), Rubbeldruck (service), Siebdruck (service), UV-Lackierung (service), UV-Offsetdruck (service)"
Druckereien,UV-Offsetdruck,123,1568065,DRUCK IN DEUTSCHLAND Inh. Thomas Fiedler,"Dagobertstrasse 34, DE-50668 Köln",Dagobertstrasse,34,DE-50668,Köln,+49 221 44905580,,http://www.druck-in-deutschland.de,National,Mitarbeiteranzahl: 1 - 4,,"3-D Animation (service), 3-D Bildverarbeitung, digitale (service), 3-D Druck (service), 3-D Fotos (service), 3-D Logos (service), 3-D Produktfotografie, digitale (service), 3-D Werbefilme (service), Aufkleber (service), Aufkleber aus Kunststoff-Folie (service), Außenwerbeanlagen, drehbare (service), Banddruck (service), Bandenwerbung (service), Bauschilder (service), Baustellenschilder (service), Beschriftungen (service), Bogenoffsetdruck (service), Buchstaben-Laserschneiden (service), Design (service), Designmodelle (service), Digitaldrucke (service), Digitales Drucken (service), Displays (service), Displays aus Folie (service), Druckberatung (service), Druckmaschinen für 3-D Druck (service), Druckveredlung (service), Druck von Büchern (service), Fahrzeugbeschriftungen (service), Farbdrucke (service), Farbdrucke, digitale (service), Firmenschilder (service), Folienbeschriftungen (service), Folienbuchstaben (service), Foliendruck (service), Foliendruck, digitaler (service), Folienschilder (service), Fotodrucke, digitale (service), Fußbodenaufkleber (service), Geschenkartikel (service), Grafik-Design (service), Großdrucke, digitale, für starre Materialien (service), Großformatdruck (service), Großformatdruck, digitaler (service), Hologramme (service), Hologrammfolien (service), Image-Werbung (service), Industriewerbung (service), Kunststoffdruck (service), Lichtwerbeanlagen (service), Lichtwerbung (service), Mehrfarbendruck (service), Messebeschriftungen (service), Messewerbung (service), Mouse-Pads (service), Mouse-Pads mit Wechselbildern (service), Offsetdruck (service), Offsetdruck, digitaler (service), Plastikkartendruck (service), Poster (service), Postkarten mit Lentikularbildern (service), Profilbuchstaben (service), Reprografie (service), Schaufensterbeschriftungen (service), Schilder (service), Siebdruck (service), Textildruck (service), Textildruck, digitaler (service), UV-Druck (service), UV-Offsetdruck (service), Verpackungen für Werbezwecke (service), Wechselbilder (service), Werbeartikel (service), Werbeartikel, exklusive (service), Werbeartikel, umweltfreundliche (service), Werbeaufkleber (service), Werbedienstleistungen (service), Werbedisplays mit Spezialeffekten (service), Werbe-Hologramme (service), Werbemittel (service), Werbeplakate (service), Werbeschilder (service), Werbetechnik (service)"
Druckereien,UV-Offsetdruck,123,1710006,Claudio Gangale,"Hohlstrasse 13, DE-76857 Albersweiler",Hohlstrasse,13,DE-76857,Albersweiler,+49 800 2528346,,http://www.gangale.de,National,Mitarbeiteranzahl: 1 - 4,,"Abwicklungsservice für Werbeaktionen (service, distrib), Affiliate-Marketing (service, distrib), Außenwerbung (service, distrib), Bogenoffsetdruck (service, distrib), Buchdruck (Druckverfahren) (service, distrib), Corporate Design (service, distrib), Corporate Identity (service, distrib), Digitaldrucke (service, distrib), Display-Systeme (service, distrib), Druckagenturen (service, distrib), Druckberatung (service, distrib), Drucken bei Bedarf (Print on demand) (service, distrib), Drucken, klimaneutrales (service, distrib), Druckerzeugnisse (service, distrib), Drucketiketten (service, distrib), Druckfullservice (service, distrib), Druck- und Mediendienstleistungen (service, distrib), Druck von Büchern (service, distrib), Druck von Zeitschriften (service, distrib), E-Mail-Marketing (service, distrib), Farbdrucke (service, distrib), Farbdrucke, digitale (service, distrib), Farbfotodrucke (service, distrib), Flexodruck (service, distrib), Foliendruck (service, distrib), Foliendruck, digitaler (service, distrib), Fotodrucke, digitale (service, distrib), Fullservice für Werbeartikel (service, distrib), Full Service-Werbung (service, distrib), Geschenkpapiere mit Firmendruck (service, distrib), Großflächenwerbung (service, distrib), Großformatdruck (service, distrib), Großformatdruck, digitaler (service, distrib), Hybriddruck (service, distrib), Image-Werbung (service, distrib), Internet-Agenturen (service, distrib), Internet-Dienstleistungen (service, distrib), Internet-Präsentationen (service, distrib), Internet-Recherchen (service, distrib), Internet-Werbeagenturen (service, distrib), Kunstdrucke (service, distrib), Messewerbung (service, distrib), Offsetdruck (service, distrib), Offsetdruck, digitaler (service, distrib), Offsetdruck in Fotoqualität (service, distrib), Online-Druckservice (service, distrib), Online-Marketing-Agenturen (service, distrib), Online-Publishing (service, distrib), Online-Shopping-Abwicklungsdienste (service, distrib), Online-Shopping Software (service, distrib), Online-Validierung (service, distrib), Online-Werbung (service, distrib), Plakatwerbung (service, distrib), Planen für Werbezwecke (service, distrib), Plastikkartendruck (service, distrib), Pop-Up (3-D Werbemittel) (service, distrib), Prägedruck (service, distrib), Siebdruck (service, distrib), Sonderanfertigung von Werbeartikeln (service, distrib), Sportwerbung (service, distrib), Suchmaschinenmarketing (SEA/SEM) (service, distrib), Tampondruck (service, distrib), Textildruck (service, distrib), Textilfotodruck (service, distrib), Textiltaschen mit Werbeaufdruck (service, distrib), Ticketdruck (service, distrib), UV-Druck (service, distrib), UV-Offsetdruck (service, distrib), Vermarktung von Online-Werbeflächen (Websites) (service, distrib), Verpackungsdruck (service, distrib), Web-Content-Management-Systeme (WCMS) (service, distrib), Web-Design (service, distrib), Web-Design, barrierefreies (service, distrib), Web-Hosting (service, distrib), Web-Server (service, distrib), Weinwerbung (service, distrib), Werbeagenturen (service, distrib), Werbeanzeigen (service, distrib), Werbeartikel (service, distrib), Werbeaufdrucke (service, distrib), Werbeaufkleber (service, distrib), Werbeaufsteller (service, distrib), Werbebänder aus PE (service, distrib), Werbebanner-Displays (service, distrib), Werbeberatung (service, distrib), Werbedienstleistungen (service, distrib), Werbedrucksachen (service, distrib), Werbeeinleger (service, distrib), Werbefilme (service, distrib), Werbeflyer (service, distrib), Werbefotos (service, distrib), Werbegestaltung (service, distrib), Werbemittel (service, distrib), Werbemittelbeschriftung (service, distrib), Werbeplakate (service, distrib), Werbeplanung (service, distrib), Werbeschilder (service, distrib), Workstations (Arbeitsplatzrechner) (service, distrib), Workstations (Arbeitsplatzrechner), tragbare (service, distrib), Zugabeartikel (Werbeartikel) (service, distrib)"
Druckereien,UV-Offsetdruck,123,1402133,X-Press Grafik und Druck GmbH,"Lützowstrasse 107-112, DE-10785 Berlin",Lützowstrasse,107-112,DE-10785,Berlin,+49 30 2575780,info@x-press.de,http://www.x-press.de,Europaweit,Mitarbeiteranzahl: 20 - 49,,"Angebotsmappen (producer, service), Broschürenfertigung (producer, service), Druckveredlung (producer, service), Duftdruck (producer, service), Folien-Heißprägung (service), Geschäftsdrucksachen (producer, service), Gestaltung von Geschäftsdrucksachen (producer, service), Heftmaschinen mit Klammermagazinen (producer, service), Imagebroschüren (producer, service), Inline-Veredlung von Drucksachen (service), Kaltfoliendruckveredlung (service), Layout-Design-Stationen für Printmedien (producer, service), Offsetdruck (producer, service), Prägedruck (producer, service), Reliefdrucke (producer, service), Speise- und Getränkekarten (producer, service), UV-Druck (service), UV-Lackierung (service), UV-Lackierung von Druckerzeugnissen (service), UV-Offsetdruck (producer, service), Werbebroschüren (producer), Werbeplakate (producer)"
Druckereien,UV-Offsetdruck,123,1740257,www.printender.com,"Wilhelmstrasse 118, DE-10963 Berlin",Wilhelmstrasse,118,DE-10963,Berlin,+49 30 33007700,info@printender.com,http://www.printender.com,National,Mitarbeiteranzahl: 50 - 99,,"Bild-Visitenkarten (producer, service, distrib, wholesaler), Bogenoffsetdruck (producer, service, distrib, wholesaler), Briefpapier (producer, service, distrib, wholesaler), Drucken bei Bedarf (Print on demand) (producer, service, distrib, wholesaler), Druckerzeugnisse (producer, service, distrib, wholesaler), Druck von Büchern (producer, service, distrib, wholesaler), Druck von Zeitschriften (producer, service, wholesaler), Geschäftsbücher (producer, service, distrib, wholesaler), Grafik-Design (producer, service, distrib, wholesaler), Kunstbücher (producer, service, distrib, wholesaler), Künstlerbücher (producer, service, distrib, wholesaler), Offsetandruck (producer, service, distrib, wholesaler), Offsetdruck (producer, service, distrib, wholesaler), Offsetdruck auf Kunststoff (producer, service, distrib, wholesaler), Offsetdruck, digitaler (producer, service, distrib, wholesaler), Offsetdruck, einfarbiger (producer, service, distrib, wholesaler), Offsetdruck in Fotoqualität (producer, service, distrib, wholesaler), Präsentationskarton (für Werbung, Grafik und Design) (producer, service, distrib, wholesaler), Präsentationsmappen (producer, service, distrib, wholesaler), Präsentationsmappen, transparente (producer, service, distrib, wholesaler), Printservice (producer, service, distrib, wholesaler), Prospekthüllen für Visitenkarten (producer, service, distrib, wholesaler), UV-Lackierung von Druckerzeugnissen (producer, service, distrib, wholesaler), UV-Offsetdruck (producer, service, distrib, wholesaler), Veranstaltungsflyer (producer, service, distrib, wholesaler), Visitenkarten (producer, service, distrib, wholesaler), Visitenkarten aus Kunststoff (producer, service, distrib, wholesaler), Visitenkartenbogen (producer, service, distrib, wholesaler), Visitenkartenetuis (producer, service, distrib, wholesaler), Visitenkartenmappen (producer, service, distrib, wholesaler), Visitenkarten-Online-Service (producer, service, distrib, wholesaler), Visitenkarten, selbstklebende (producer, service, distrib, wholesaler), Visitenkartentaschen, selbstklebende (producer, service, distrib, wholesaler), Web-to-Print-Service (producer, service, distrib, wholesaler), Weiterverarbeitung von Druckerzeugnissen (producer, service, distrib, wholesaler), Werbebeilagen für Zeitschriften und Zeitungen (producer, service, wholesaler), Werbeflyer (producer, service, distrib, wholesaler)"
